month,origin,destination,bdry_proxy,distance_nm,origin_ais_coverage,destination_ais_coverage,origin_portcalls_dry_bulk,destination_portcalls_dry_bulk,origin_portcalls_cargo,destination_portcalls_cargo,origin_portcalls,destination_portcalls,origin_import_dry_bulk,destination_import_dry_bulk,origin_export_dry_bulk,destination_export_dry_bulk,origin_import_cargo,destination_import_cargo,origin_export_cargo,destination_export_cargo
2021-02-01,Samarinda,Visakhapatnam,12.232142891202654,2282.935766014303,1,1,0.0,77.0,28.0,84.0,35.0,93.0,0.0,1715293.4875394606,0.0,492843.4925219705,3681.343019878718,1735903.3512692503,1326.016998336412,501247.5116676549
2021-02-01,Samarinda,Gangavaram,12.232142891202654,2280.8992092373705,1,0,0.0,0.0,28.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,3681.343019878718,0.0,1326.016998336412,0.0
2021-02-01,Samarinda,Gopalpur,12.232142891202654,2239.694806984972,1,0,0.0,0.0,28.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,3681.343019878718,0.0,1326.016998336412,0.0
2021-02-01,Samarinda,Dhamra,12.232142891202654,2186.9586924758933,1,1,0.0,22.0,28.0,22.0,35.0,22.0,0.0,289944.8065848665,0.0,231963.54468635123,3681.343019878718,289944.8065848665,1326.016998336412,231963.54468635123
2021-02-01,Samarinda,Sagar Sandheads,12.232142891202654,2149.7422671177783,1,0,0.0,0.0,28.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,3681.343019878718,0.0,1326.016998336412,0.0
2021-02-01,Samarinda,Haldia,12.232142891202654,2174.932417852819,1,1,0.0,56.0,28.0,114.0,35.0,141.0,0.0,865378.9665848679,0.0,88706.37310188751,3681.343019878718,876754.1196361985,1326.016998336412,159400.35801084785
2021-02-01,Samarinda,Chennai,12.232142891202654,2341.8876013844238,1,1,0.0,14.0,28.0,83.0,35.0,118.0,0.0,172765.81022095392,0.0,24985.633222979992,3681.343019878718,457863.9804745566,1326.016998336412,107365.61224242623
2021-02-01,Samarinda,Kamarajar,12.232142891202654,2341.0724261780083,1,1,0.0,20.0,28.0,38.0,35.0,62.0,0.0,714192.450469599,0.0,45682.98016703119,3681.343019878718,754930.8434358782,1326.016998336412,79475.25652484524
2021-02-01,Samarinda,Tuticorin,12.232142891202654,2399.1633236661614,1,1,0.0,20.0,28.0,85.0,35.0,93.0,0.0,451549.8096805105,0.0,25858.581473092432,3681.343019878718,582159.1448675576,1326.016998336412,119216.9082512491
2021-02-01,Taboneo,Paradip,12.232142891202654,2178.705890501044,0,1,0.0,78.0,0.0,82.0,0.0,92.0,0.0,1130496.5706243599,0.0,1174219.1100769339,0.0,1130496.5706243599,0.0,1203215.3278143585
2021-02-01,Taboneo,Visakhapatnam,12.232142891202654,2252.632682002761,0,1,0.0,77.0,0.0,84.0,0.0,93.0,0.0,1715293.4875394606,0.0,492843.4925219705,0.0,1735903.3512692503,0.0,501247.5116676549
2021-02-01,Taboneo,Gangavaram,12.232142891202654,2250.286415763706,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,Taboneo,Gopalpur,12.232142891202654,2224.4567267876946,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,Taboneo,Dhamra,12.232142891202654,2188.1885860937946,0,1,0.0,22.0,0.0,22.0,0.0,22.0,0.0,289944.8065848665,0.0,231963.54468635123,0.0,289944.8065848665,0.0,231963.54468635123
2021-02-01,Taboneo,Sagar Sandheads,12.232142891202654,2157.7277827449993,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,Taboneo,Haldia,12.232142891202654,2187.918201551537,0,1,0.0,56.0,0.0,114.0,0.0,141.0,0.0,865378.9665848679,0.0,88706.37310188751,0.0,876754.1196361985,0.0,159400.35801084785
2021-02-01,Taboneo,Chennai,12.232142891202654,2275.2634621647967,0,1,0.0,14.0,0.0,83.0,0.0,118.0,0.0,172765.81022095392,0.0,24985.633222979992,0.0,457863.9804745566,0.0,107365.61224242623
2021-02-01,Taboneo,Kamarajar,12.232142891202654,2275.6388726416135,0,1,0.0,20.0,0.0,38.0,0.0,62.0,0.0,714192.450469599,0.0,45682.98016703119,0.0,754930.8434358782,0.0,79475.25652484524
2021-02-01,Taboneo,Tuticorin,12.232142891202654,2302.10886874193,0,1,0.0,20.0,0.0,85.0,0.0,93.0,0.0,451549.8096805105,0.0,25858.581473092432,0.0,582159.1448675576,0.0,119216.9082512491
2021-03-01,Newcastle,Paradip,17.214838766282604,4908.447607208709,1,1,133.0,90.0,150.0,95.0,158.0,109.0,142723.71673770607,1138040.2749879523,5463041.132202345,1714234.5999018175,165597.32830556302,1147935.831947558,5501401.98799999,1731558.7287657557
2021-03-01,Newcastle,Visakhapatnam,17.214838766282604,4965.182360019742,1,1,133.0,90.0,150.0,106.0,158.0,116.0,142723.71673770607,1508849.691121631,5463041.132202345,1210542.3615392377,165597.32830556302,1533057.9086226374,5501401.98799999,1288103.611661798
2021-03-01,Newcastle,Gangavaram,17.214838766282604,4962.563099109431,1,0,133.0,0.0,150.0,0.0,158.0,0.0,142723.71673770607,0.0,5463041.132202345,0.0,165597.32830556302,0.0,5501401.98799999,0.0
2021-03-01,Newcastle,Gopalpur,17.214838766282604,4948.901269878589,1,0,133.0,0.0,150.0,0.0,158.0,0.0,142723.71673770607,0.0,5463041.132202345,0.0,165597.32830556302,0.0,5501401.98799999,0.0
2021-03-01,Newcastle,Dhamra,17.214838766282604,4918.669175376264,1,1,133.0,26.0,150.0,26.0,158.0,26.0,142723.71673770607,623446.7627708436,5463041.132202345,311235.97791172407,165597.32830556302,623446.7627708436,5501401.98799999,311235.97791172407
2021-03-01,Newcastle,Sagar Sandheads,17.214838766282604,4888.640025844774,1,0,133.0,0.0,150.0,0.0,158.0,0.0,142723.71673770607,0.0,5463041.132202345,0.0,165597.32830556302,0.0,5501401.98799999,0.0
2021-03-01,Newcastle,Haldia,17.214838766282604,4918.431441397695,1,1,133.0,62.0,150.0,120.0,158.0,147.0,142723.71673770607,941701.4996295073,5463041.132202345,196841.67744116954,165597.32830556302,963361.147823864,5501401.98799999,295773.7856485815
2021-03-01,Newcastle,Chennai,17.214838766282604,4933.563252451343,1,1,133.0,18.0,150.0,99.0,158.0,148.0,142723.71673770607,192763.8911036367,5463041.132202345,113183.42093056018,165597.32830556302,485134.54212649504,5501401.98799999,270489.93960632326
2021-03-01,Newcastle,Kamarajar,17.214838766282604,4936.2909413416,1,1,133.0,30.0,150.0,50.0,158.0,74.0,142723.71673770607,1086718.0212104113,5463041.132202345,43534.53086126037,165597.32830556302,1146958.945657269,5501401.98799999,151810.4988262272
2021-03-01,Newcastle,Tuticorin,17.214838766282604,4883.104015654771,1,1,133.0,27.0,150.0,86.0,158.0,97.0,142723.71673770607,646804.7621987468,5463041.132202345,41633.655829581905,165597.32830556302,735283.2271932352,5501401.98799999,127492.44570063971
2021-03-01,Hay Point,Paradip,17.214838766282604,4438.980614962645,1,1,79.0,90.0,79.0,95.0,79.0,109.0,11826.373784467953,1138040.2749879523,3850603.0899916114,1714234.5999018175,11826.373784467953,1147935.831947558,3850603.0899916114,1731558.7287657557
2021-03-01,Hay Point,Visakhapatnam,17.214838766282604,4534.810562385228,1,1,79.0,90.0,79.0,106.0,79.0,116.0,11826.373784467953,1508849.691121631,3850603.0899916114,1210542.3615392377,11826.373784467953,1533057.9086226374,3850603.0899916114,1288103.611661798
2021-03-01,Hay Point,Gangavaram,17.214838766282604,4532.609545267577,1,0,79.0,0.0,79.0,0.0,79.0,0.0,11826.373784467953,0.0,3850603.0899916114,0.0,11826.373784467953,0.0,3850603.0899916114,0.0
2021-03-01,Hay Point,Gopalpur,17.214838766282604,4496.7515761401155,1,0,79.0,0.0,79.0,0.0,79.0,0.0,11826.373784467953,0.0,3850603.0899916114,0.0,11826.373784467953,0.0,3850603.0899916114,0.0
2021-03-01,Hay Point,Dhamra,17.214838766282604,4444.086655867617,1,1,79.0,26.0,79.0,26.0,79.0,26.0,11826.373784467953,623446.7627708436,3850603.0899916114,311235.97791172407,11826.373784467953,623446.7627708436,3850603.0899916114,311235.97791172407
2021-03-01,Hay Point,Sagar Sandheads,17.214838766282604,4405.321769234449,1,0,79.0,0.0,79.0,0.0,79.0,0.0,11826.373784467953,0.0,3850603.0899916114,0.0,11826.373784467953,0.0,3850603.0899916114,0.0
2021-03-01,Hay Point,Haldia,17.214838766282604,4428.578777581251,1,1,79.0,62.0,79.0,120.0,79.0,147.0,11826.373784467953,941701.4996295073,3850603.0899916114,196841.67744116954,11826.373784467953,963361.147823864,3850603.0899916114,295773.7856485815
2021-03-01,Hay Point,Chennai,17.214838766282604,4559.573045954157,1,1,79.0,18.0,79.0,99.0,79.0,148.0,11826.373784467953,192763.8911036367,3850603.0899916114,113183.42093056018,11826.373784467953,485134.54212649504,3850603.0899916114,270489.93960632326
2021-03-01,Hay Point,Kamarajar,17.214838766282604,4560.388591986704,1,1,79.0,30.0,79.0,50.0,79.0,74.0,11826.373784467953,1086718.0212104113,3850603.0899916114,43534.53086126037,11826.373784467953,1146958.945657269,3850603.0899916114,151810.4988262272
2021-03-01,Hay Point,Tuticorin,17.214838766282604,4561.887265643387,1,1,79.0,27.0,79.0,86.0,79.0,97.0,11826.373784467953,646804.7621987468,3850603.0899916114,41633.655829581905,11826.373784467953,735283.2271932352,3850603.0899916114,127492.44570063971
2021-03-01,Gladstone,Paradip,17.214838766282604,4610.070819233946,1,1,105.0,90.0,106.0,95.0,151.0,109.0,424704.35970194737,1138040.2749879523,3785408.6965501946,1714234.5999018175,424704.35970194737,1147935.831947558,3786408.5824771635,1731558.7287657557
2021-03-01,Gladstone,Visakhapatnam,17.214838766282604,4699.923201569712,1,1,105.0,90.0,106.0,106.0,151.0,116.0,424704.35970194737,1508849.691121631,3785408.6965501946,1210542.3615392377,424704.35970194737,1533057.9086226374,3786408.5824771635,1288103.611661798
2021-03-01,Gladstone,Gangavaram,17.214838766282604,4697.649661880508,1,0,105.0,0.0,106.0,0.0,151.0,0.0,424704.35970194737,0.0,3785408.6965501946,0.0,424704.35970194737,0.0,3786408.5824771635,0.0
2021-03-01,Gladstone,Gopalpur,17.214838766282604,4665.276604430285,1,0,105.0,0.0,106.0,0.0,151.0,0.0,424704.35970194737,0.0,3785408.6965501946,0.0,424704.35970194737,0.0,3786408.5824771635,0.0
2021-03-01,Gladstone,Dhamra,17.214838766282604,4615.952185699621,1,1,105.0,26.0,106.0,26.0,151.0,26.0,424704.35970194737,623446.7627708436,3785408.6965501946,311235.97791172407,424704.35970194737,623446.7627708436,3786408.5824771635,311235.97791172407
2021-03-01,Gladstone,Sagar Sandheads,17.214838766282604,4578.415949158848,1,0,105.0,0.0,106.0,0.0,151.0,0.0,424704.35970194737,0.0,3785408.6965501946,0.0,424704.35970194737,0.0,3786408.5824771635,0.0
2021-03-01,Gladstone,Haldia,17.214838766282604,4602.652098239085,1,1,105.0,62.0,106.0,120.0,151.0,147.0,424704.35970194737,941701.4996295073,3785408.6965501946,196841.67744116954,424704.35970194737,963361.147823864,3786408.5824771635,295773.7856485815
2021-03-01,Gladstone,Chennai,17.214838766282604,4715.089482331832,1,1,105.0,18.0,106.0,99.0,151.0,148.0,424704.35970194737,192763.8911036367,3785408.6965501946,113183.42093056018,424704.35970194737,485134.54212649504,3786408.5824771635,270489.93960632326
2021-03-01,Gladstone,Kamarajar,17.214838766282604,4716.24792882813,1,1,105.0,30.0,106.0,50.0,151.0,74.0,424704.35970194737,1086718.0212104113,3785408.6965501946,43534.53086126037,424704.35970194737,1146958.945657269,3786408.5824771635,151810.4988262272
2021-03-01,Gladstone,Tuticorin,17.214838766282604,4707.65596855853,1,1,105.0,27.0,106.0,86.0,151.0,97.0,424704.35970194737,646804.7621987468,3785408.6965501946,41633.655829581905,424704.35970194737,735283.2271932352,3786408.5824771635,127492.44570063971
2021-03-01,Norfolk,Paradip,17.214838766282604,7244.966602492362,1,1,22.0,90.0,72.0,95.0,85.0,109.0,23558.462914803247,1138040.2749879523,593902.871708528,1714234.5999018175,302207.59201562917,1147935.831947558,750564.8222918557,1731558.7287657557
2021-03-01,Norfolk,Visakhapatnam,17.214838766282604,7333.015396925198,1,1,22.0,90.0,72.0,106.0,85.0,116.0,23558.462914803247,1508849.691121631,593902.871708528,1210542.3615392377,302207.59201562917,1533057.9086226374,750564.8222918557,1288103.611661798
2021-03-01,Norfolk,Gangavaram,17.214838766282604,7336.451298237067,1,0,22.0,0.0,72.0,0.0,85.0,0.0,23558.462914803247,0.0,593902.871708528,0.0,302207.59201562917,0.0,750564.8222918557,0.0
2021-03-01,Norfolk,Gopalpur,17.214838766282604,7273.6865960313535,1,0,22.0,0.0,72.0,0.0,85.0,0.0,23558.462914803247,0.0,593902.871708528,0.0,302207.59201562917,0.0,750564.8222918557,0.0
2021-03-01,Norfolk,Dhamra,17.214838766282604,7218.630428751711,1,1,22.0,26.0,72.0,26.0,85.0,26.0,23558.462914803247,623446.7627708436,593902.871708528,311235.97791172407,302207.59201562917,623446.7627708436,750564.8222918557,311235.97791172407
2021-03-01,Norfolk,Sagar Sandheads,17.214838766282604,7209.957032915396,1,0,22.0,0.0,72.0,0.0,85.0,0.0,23558.462914803247,0.0,593902.871708528,0.0,302207.59201562917,0.0,750564.8222918557,0.0
2021-03-01,Norfolk,Haldia,17.214838766282604,7162.527227171398,1,1,22.0,62.0,72.0,120.0,85.0,147.0,23558.462914803247,941701.4996295073,593902.871708528,196841.67744116954,302207.59201562917,963361.147823864,750564.8222918557,295773.7856485815
2021-03-01,Norfolk,Chennai,17.214838766282604,7529.309681419079,1,1,22.0,18.0,72.0,99.0,85.0,148.0,23558.462914803247,192763.8911036367,593902.871708528,113183.42093056018,302207.59201562917,485134.54212649504,750564.8222918557,270489.93960632326
2021-03-01,Norfolk,Kamarajar,17.214838766282604,7521.638067607789,1,1,22.0,30.0,72.0,50.0,85.0,74.0,23558.462914803247,1086718.0212104113,593902.871708528,43534.53086126037,302207.59201562917,1146958.945657269,750564.8222918557,151810.4988262272
2021-03-01,Norfolk,Tuticorin,17.214838766282604,7712.776319459414,1,1,22.0,27.0,72.0,86.0,85.0,97.0,23558.462914803247,646804.7621987468,593902.871708528,41633.655829581905,302207.59201562917,735283.2271932352,750564.8222918557,127492.44570063971
2021-03-01,Baltimore,Paradip,17.214838766282604,7110.657894999969,1,1,40.0,90.0,157.0,95.0,169.0,109.0,170498.82647586172,1138040.2749879523,909448.7392201519,1714234.5999018175,551653.6459192747,1147935.831947558,975590.2192235141,1731558.7287657557
2021-03-01,Baltimore,Visakhapatnam,17.214838766282604,7203.886462164991,1,1,40.0,90.0,157.0,106.0,169.0,116.0,170498.82647586172,1508849.691121631,909448.7392201519,1210542.3615392377,551653.6459192747,1533057.9086226374,975590.2192235141,1288103.611661798
2021-03-01,Baltimore,Gangavaram,17.214838766282604,7207.3335760834825,1,0,40.0,0.0,157.0,0.0,169.0,0.0,170498.82647586172,0.0,909448.7392201519,0.0,551653.6459192747,0.0,975590.2192235141,0.0
2021-03-01,Baltimore,Gopalpur,17.214838766282604,7141.794060563975,1,0,40.0,0.0,157.0,0.0,169.0,0.0,170498.82647586172,0.0,909448.7392201519,0.0,551653.6459192747,0.0,975590.2192235141,0.0
2021-03-01,Baltimore,Dhamra,17.214838766282604,7083.922266474727,1,1,40.0,26.0,157.0,26.0,169.0,26.0,170498.82647586172,623446.7627708436,909448.7392201519,311235.97791172407,551653.6459192747,623446.7627708436,975590.2192235141,311235.97791172407
2021-03-01,Baltimore,Sagar Sandheads,17.214838766282604,7073.994898048051,1,0,40.0,0.0,157.0,0.0,169.0,0.0,170498.82647586172,0.0,909448.7392201519,0.0,551653.6459192747,0.0,975590.2192235141,0.0
2021-03-01,Baltimore,Haldia,17.214838766282604,7026.281708747659,1,1,40.0,62.0,157.0,120.0,169.0,147.0,170498.82647586172,941701.4996295073,909448.7392201519,196841.67744116954,551653.6459192747,963361.147823864,975590.2192235141,295773.7856485815
2021-03-01,Baltimore,Chennai,17.214838766282604,7406.9528158496105,1,1,40.0,18.0,157.0,99.0,169.0,148.0,170498.82647586172,192763.8911036367,909448.7392201519,113183.42093056018,551653.6459192747,485134.54212649504,975590.2192235141,270489.93960632326
2021-03-01,Baltimore,Kamarajar,17.214838766282604,7399.0641945583775,1,1,40.0,30.0,157.0,50.0,169.0,74.0,170498.82647586172,1086718.0212104113,909448.7392201519,43534.53086126037,551653.6459192747,1146958.945657269,975590.2192235141,151810.4988262272
2021-03-01,Baltimore,Tuticorin,17.214838766282604,7597.2545564688035,1,1,40.0,27.0,157.0,86.0,169.0,97.0,170498.82647586172,646804.7621987468,909448.7392201519,41633.655829581905,551653.6459192747,735283.2271932352,975590.2192235141,127492.44570063971
2021-03-01,Nacala,Paradip,17.214838766282604,3427.7566542291456,1,1,12.0,90.0,20.0,95.0,28.0,109.0,81360.6285701649,1138040.2749879523,285787.7628309612,1714234.5999018175,89728.54862970239,1147935.831947558,292216.54237949394,1731558.7287657557
2021-03-01,Nacala,Visakhapatnam,17.214838766282604,3177.1585609259387,1,1,12.0,90.0,20.0,106.0,28.0,116.0,81360.6285701649,1508849.691121631,285787.7628309612,1210542.3615392377,89728.54862970239,1533057.9086226374,292216.54237949394,1288103.611661798
2021-03-01,Nacala,Gangavaram,17.214838766282604,3175.749348478763,1,0,12.0,0.0,20.0,0.0,28.0,0.0,81360.6285701649,0.0,285787.7628309612,0.0,89728.54862970239,0.0,292216.54237949394,0.0
2021-03-01,Nacala,Gopalpur,17.214838766282604,3309.67507897426,1,0,12.0,0.0,20.0,0.0,28.0,0.0,81360.6285701649,0.0,285787.7628309612,0.0,89728.54862970239,0.0,292216.54237949394,0.0
2021-03-01,Nacala,Dhamra,17.214838766282604,3455.2442451163474,1,1,12.0,26.0,20.0,26.0,28.0,26.0,81360.6285701649,623446.7627708436,285787.7628309612,311235.97791172407,89728.54862970239,623446.7627708436,292216.54237949394,311235.97791172407
2021-03-01,Nacala,Sagar Sandheads,17.214838766282604,3519.5814306533252,1,0,12.0,0.0,20.0,0.0,28.0,0.0,81360.6285701649,0.0,285787.7628309612,0.0,89728.54862970239,0.0,292216.54237949394,0.0
2021-03-01,Nacala,Haldia,17.214838766282604,3550.0352111234483,1,1,12.0,62.0,20.0,120.0,28.0,147.0,81360.6285701649,941701.4996295073,285787.7628309612,196841.67744116954,89728.54862970239,963361.147823864,292216.54237949394,295773.7856485815
2021-03-01,Nacala,Chennai,17.214838766282604,2880.1920982879114,1,1,12.0,18.0,20.0,99.0,28.0,148.0,81360.6285701649,192763.8911036367,285787.7628309612,113183.42093056018,89728.54862970239,485134.54212649504,292216.54237949394,270489.93960632326
2021-03-01,Nacala,Kamarajar,17.214838766282604,2889.155655038211,1,1,12.0,30.0,20.0,50.0,28.0,74.0,81360.6285701649,1086718.0212104113,285787.7628309612,43534.53086126037,89728.54862970239,1146958.945657269,292216.54237949394,151810.4988262272
2021-03-01,Nacala,Tuticorin,17.214838766282604,2633.679456606234,1,1,12.0,27.0,20.0,86.0,28.0,97.0,81360.6285701649,646804.7621987468,285787.7628309612,41633.655829581905,89728.54862970239,735283.2271932352,292216.54237949394,127492.44570063971
2021-03-01,Beira,Paradip,17.214838766282604,3884.221472202057,1,1,16.0,90.0,32.0,95.0,47.0,109.0,74960.62225136449,1138040.2749879523,114857.62120462775,1714234.5999018175,111401.16851026703,1147935.831947558,182836.34863167745,1731558.7287657557
2021-03-01,Beira,Visakhapatnam,17.214838766282604,3633.3449981217204,1,1,16.0,90.0,32.0,106.0,47.0,116.0,74960.62225136449,1508849.691121631,114857.62120462775,1210542.3615392377,111401.16851026703,1533057.9086226374,182836.34863167745,1288103.611661798
2021-03-01,Beira,Gangavaram,17.214838766282604,3631.86746135613,1,0,16.0,0.0,32.0,0.0,47.0,0.0,74960.62225136449,0.0,114857.62120462775,0.0,111401.16851026703,0.0,182836.34863167745,0.0
2021-03-01,Beira,Gopalpur,17.214838766282604,3766.309240165636,1,0,16.0,0.0,32.0,0.0,47.0,0.0,74960.62225136449,0.0,114857.62120462775,0.0,111401.16851026703,0.0,182836.34863167745,0.0
2021-03-01,Beira,Dhamra,17.214838766282604,3912.0653514077635,1,1,16.0,26.0,32.0,26.0,47.0,26.0,74960.62225136449,623446.7627708436,114857.62120462775,311235.97791172407,111401.16851026703,623446.7627708436,182836.34863167745,311235.97791172407
2021-03-01,Beira,Sagar Sandheads,17.214838766282604,3976.1474697029253,1,0,16.0,0.0,32.0,0.0,47.0,0.0,74960.62225136449,0.0,114857.62120462775,0.0,111401.16851026703,0.0,182836.34863167745,0.0
2021-03-01,Beira,Haldia,17.214838766282604,4007.32271963914,1,1,16.0,62.0,32.0,120.0,47.0,147.0,74960.62225136449,941701.4996295073,114857.62120462775,196841.67744116954,111401.16851026703,963361.147823864,182836.34863167745,295773.7856485815
2021-03-01,Beira,Chennai,17.214838766282604,3333.0611148186867,1,1,16.0,18.0,32.0,99.0,47.0,148.0,74960.62225136449,192763.8911036367,114857.62120462775,113183.42093056018,111401.16851026703,485134.54212649504,182836.34863167745,270489.93960632326
2021-03-01,Beira,Kamarajar,17.214838766282604,3342.205695726929,1,1,16.0,30.0,32.0,50.0,47.0,74.0,74960.62225136449,1086718.0212104113,114857.62120462775,43534.53086126037,111401.16851026703,1146958.945657269,182836.34863167745,151810.4988262272
2021-03-01,Beira,Tuticorin,17.214838766282604,3081.274634364813,1,1,16.0,27.0,32.0,86.0,47.0,97.0,74960.62225136449,646804.7621987468,114857.62120462775,41633.655829581905,111401.16851026703,735283.2271932352,182836.34863167745,127492.44570063971
2021-03-01,Vostochny,Paradip,17.214838766282604,2685.8530468498607,1,1,77.0,90.0,124.0,95.0,137.0,109.0,19666.096748197877,1138040.2749879523,1511111.0893021137,1714234.5999018175,55207.17802728607,1147935.831947558,1652277.0924984398,1731558.7287657557
2021-03-01,Vostochny,Visakhapatnam,17.214838766282604,2936.5467783217364,1,1,77.0,90.0,124.0,106.0,137.0,116.0,19666.096748197877,1508849.691121631,1511111.0893021137,1210542.3615392377,55207.17802728607,1533057.9086226374,1652277.0924984398,1288103.611661798
2021-03-01,Vostochny,Gangavaram,17.214838766282604,2938.332103583915,1,0,77.0,0.0,124.0,0.0,137.0,0.0,19666.096748197877,0.0,1511111.0893021137,0.0,55207.17802728607,0.0,1652277.0924984398,0.0
2021-03-01,Vostochny,Gopalpur,17.214838766282604,2802.2429417151357,1,0,77.0,0.0,124.0,0.0,137.0,0.0,19666.096748197877,0.0,1511111.0893021137,0.0,55207.17802728607,0.0,1652277.0924984398,0.0
2021-03-01,Vostochny,Dhamra,17.214838766282604,2656.3619914125193,1,1,77.0,26.0,124.0,26.0,137.0,26.0,19666.096748197877,623446.7627708436,1511111.0893021137,311235.97791172407,55207.17802728607,623446.7627708436,1652277.0924984398,311235.97791172407
2021-03-01,Vostochny,Sagar Sandheads,17.214838766282604,2593.974940377168,1,0,77.0,0.0,124.0,0.0,137.0,0.0,19666.096748197877,0.0,1511111.0893021137,0.0,55207.17802728607,0.0,1652277.0924984398,0.0
2021-03-01,Vostochny,Haldia,17.214838766282604,2559.2361105501886,1,1,77.0,62.0,124.0,120.0,137.0,147.0,19666.096748197877,941701.4996295073,1511111.0893021137,196841.67744116954,55207.17802728607,963361.147823864,1652277.0924984398,295773.7856485815
2021-03-01,Vostochny,Chennai,17.214838766282604,3249.594441474088,1,1,77.0,18.0,124.0,99.0,137.0,148.0,19666.096748197877,192763.8911036367,1511111.0893021137,113183.42093056018,55207.17802728607,485134.54212649504,1652277.0924984398,270489.93960632326
2021-03-01,Vostochny,Kamarajar,17.214838766282604,3239.7232370746055,1,1,77.0,30.0,124.0,50.0,137.0,74.0,19666.096748197877,1086718.0212104113,1511111.0893021137,43534.53086126037,55207.17802728607,1146958.945657269,1652277.0924984398,151810.4988262272
2021-03-01,Vostochny,Tuticorin,17.214838766282604,3521.1747998941137,1,1,77.0,27.0,124.0,86.0,137.0,97.0,19666.096748197877,646804.7621987468,1511111.0893021137,41633.655829581905,55207.17802728607,735283.2271932352,1652277.0924984398,127492.44570063971
2021-03-01,Murmansk,Paradip,17.214838766282604,3510.0029412614176,1,1,34.0,90.0,52.0,95.0,97.0,109.0,525.989768906162,1138040.2749879523,793773.7906642058,1714234.5999018175,12128.030329632371,1147935.831947558,845377.2162771707,1731558.7287657557
2021-03-01,Murmansk,Visakhapatnam,17.214838766282604,3591.2400527447094,1,1,34.0,90.0,52.0,106.0,97.0,116.0,525.989768906162,1508849.691121631,793773.7906642058,1210542.3615392377,12128.030329632371,1533057.9086226374,845377.2162771707,1288103.611661798
2021-03-01,Murmansk,Gangavaram,17.214838766282604,3594.682177545025,1,0,34.0,0.0,52.0,0.0,97.0,0.0,525.989768906162,0.0,793773.7906642058,0.0,12128.030329632371,0.0,845377.2162771707,0.0
2021-03-01,Murmansk,Gopalpur,17.214838766282604,3532.943386800273,1,0,34.0,0.0,52.0,0.0,97.0,0.0,525.989768906162,0.0,793773.7906642058,0.0,12128.030329632371,0.0,845377.2162771707,0.0
2021-03-01,Murmansk,Dhamra,17.214838766282604,3485.2353634251754,1,1,34.0,26.0,52.0,26.0,97.0,26.0,525.989768906162,623446.7627708436,793773.7906642058,311235.97791172407,12128.030329632371,623446.7627708436,845377.2162771707,311235.97791172407
2021-03-01,Murmansk,Sagar Sandheads,17.214838766282604,3482.387219887844,1,0,34.0,0.0,52.0,0.0,97.0,0.0,525.989768906162,0.0,793773.7906642058,0.0,12128.030329632371,0.0,845377.2162771707,0.0
2021-03-01,Murmansk,Haldia,17.214838766282604,3436.8348075025524,1,1,34.0,62.0,52.0,120.0,97.0,147.0,525.989768906162,941701.4996295073,793773.7906642058,196841.67744116954,12128.030329632371,963361.147823864,845377.2162771707,295773.7856485815
2021-03-01,Murmansk,Chennai,17.214838766282604,3802.039299187854,1,1,34.0,18.0,52.0,99.0,97.0,148.0,525.989768906162,192763.8911036367,793773.7906642058,113183.42093056018,12128.030329632371,485134.54212649504,845377.2162771707,270489.93960632326
2021-03-01,Murmansk,Kamarajar,17.214838766282604,3793.6375085124564,1,1,34.0,30.0,52.0,50.0,97.0,74.0,525.989768906162,1086718.0212104113,793773.7906642058,43534.53086126037,12128.030329632371,1146958.945657269,845377.2162771707,151810.4988262272
2021-03-01,Murmansk,Tuticorin,17.214838766282604,4014.607618199806,1,1,34.0,27.0,52.0,86.0,97.0,97.0,525.989768906162,646804.7621987468,793773.7906642058,41633.655829581905,12128.030329632371,735283.2271932352,845377.2162771707,127492.44570063971
2021-03-01,Samarinda,Paradip,17.214838766282604,2181.347540067204,1,1,2.0,90.0,23.0,95.0,32.0,109.0,0.0,1138040.2749879523,0.0,1714234.5999018175,3863.209333481682,1147935.831947558,4384.146195444959,1731558.7287657557
2021-03-01,Samarinda,Visakhapatnam,17.214838766282604,2282.935766014303,1,1,2.0,90.0,23.0,106.0,32.0,116.0,0.0,1508849.691121631,0.0,1210542.3615392377,3863.209333481682,1533057.9086226374,4384.146195444959,1288103.611661798
2021-03-01,Samarinda,Gangavaram,17.214838766282604,2280.8992092373705,1,0,2.0,0.0,23.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,3863.209333481682,0.0,4384.146195444959,0.0
2021-03-01,Samarinda,Gopalpur,17.214838766282604,2239.694806984972,1,0,2.0,0.0,23.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,3863.209333481682,0.0,4384.146195444959,0.0
