date,year,month,day,port_name,country,import_volume_estimate,export_volume_estimate,vessel_call_count,port_id
2022-06-15 00:00:00+00:00,2022,6,15,KAKINADA,India,0.0,0.0,0,3
2022-06-16 00:00:00+00:00,2022,6,16,KAKINADA,India,30136.5349829361,0.0,1,3
2022-06-17 00:00:00+00:00,2022,6,17,KAKINADA,India,26290.2993799152,0.0,1,3
2022-06-18 00:00:00+00:00,2022,6,18,KAKINADA,India,31311.4549738799,40589.38419800313,5,3
2022-06-19 00:00:00+00:00,2022,6,19,KAKINADA,India,0.0,0.0,0,3
2022-06-20 00:00:00+00:00,2022,6,20,KAKINADA,India,21812.0053363118,40589.38419800313,3,3
2022-06-21 00:00:00+00:00,2022,6,21,KAKINADA,India,0.0,0.0,0,3
2022-06-22 00:00:00+00:00,2022,6,22,KAKINADA,India,42054.12648883875,0.0,1,3
2022-06-23 00:00:00+00:00,2022,6,23,KAKINADA,India,34441.6237865645,0.0,1,3
2022-06-24 00:00:00+00:00,2022,6,24,KAKINADA,India,0.0,0.0,0,3
2022-06-25 00:00:00+00:00,2022,6,25,KAKINADA,India,0.0,0.0,0,3
2022-06-26 00:00:00+00:00,2022,6,26,KAKINADA,India,0.0,0.0,0,3
2022-06-27 00:00:00+00:00,2022,6,27,KAKINADA,India,42054.12648883875,0.0,4,3
2022-06-28 00:00:00+00:00,2022,6,28,KAKINADA,India,0.0,40589.38419800313,3,3
2022-06-29 00:00:00+00:00,2022,6,29,KAKINADA,India,0.0,15792.8363428768,1,3
2022-06-30 00:00:00+00:00,2022,6,30,KAKINADA,India,9132.2135173436,40235.4281369154,3,3
2022-07-01 00:00:00+00:00,2022,7,1,KAKINADA,India,0.0,0.0,0,3
2022-07-02 00:00:00+00:00,2022,7,2,KAKINADA,India,19162.9007225772,23885.3690409602,3,3
2022-07-03 00:00:00+00:00,2022,7,3,KAKINADA,India,32943.7048810319,27939.009282063,2,3
2022-07-04 00:00:00+00:00,2022,7,4,KAKINADA,India,0.0,19851.8047863402,1,3
2022-07-05 00:00:00+00:00,2022,7,5,KAKINADA,India,0.0,9706.10298345416,1,3
2022-07-06 00:00:00+00:00,2022,7,6,KAKINADA,India,20759.9244208714,35678.4841596451,3,3
2022-07-07 00:00:00+00:00,2022,7,7,KAKINADA,India,0.0,2798.61201366597,1,3
2022-07-08 00:00:00+00:00,2022,7,8,KAKINADA,India,6705.65887104419,5150.14110201546,1,3
2022-07-09 00:00:00+00:00,2022,7,9,KAKINADA,India,0.0,0.0,0,3
2022-07-10 00:00:00+00:00,2022,7,10,KAKINADA,India,42054.12648883875,0.0,1,3
2022-07-11 00:00:00+00:00,2022,7,11,KAKINADA,India,0.0,0.0,0,3
2022-07-12 00:00:00+00:00,2022,7,12,KAKINADA,India,0.0,13603.7073404134,1,3
2022-07-13 00:00:00+00:00,2022,7,13,KAKINADA,India,0.0,13763.3384580481,1,3
2022-07-14 00:00:00+00:00,2022,7,14,KAKINADA,India,32085.9635384301,0.0,1,3
2022-07-15 00:00:00+00:00,2022,7,15,KAKINADA,India,0.0,0.0,0,3
2022-07-16 00:00:00+00:00,2022,7,16,KAKINADA,India,0.0,0.0,0,3
2022-07-17 00:00:00+00:00,2022,7,17,KAKINADA,India,20759.9244208714,27939.009282063,2,3
2022-07-18 00:00:00+00:00,2022,7,18,KAKINADA,India,37633.2100598941,25615.3367994772,3,3
2022-07-19 00:00:00+00:00,2022,7,19,KAKINADA,India,7587.84677215867,40589.38419800313,3,3
2022-07-20 00:00:00+00:00,2022,7,20,KAKINADA,India,13411.3177420884,25408.1669022795,3,3
2022-07-21 00:00:00+00:00,2022,7,21,KAKINADA,India,31186.115697599,26331.0565515213,3,3
2022-07-22 00:00:00+00:00,2022,7,22,KAKINADA,India,7731.03044720104,0.0,1,3
2022-07-23 00:00:00+00:00,2022,7,23,KAKINADA,India,0.0,40589.38419800313,3,3
2022-07-24 00:00:00+00:00,2022,7,24,KAKINADA,India,0.0,0.0,0,3
2022-07-25 00:00:00+00:00,2022,7,25,KAKINADA,India,42054.12648883875,0.0,2,3
2022-07-26 00:00:00+00:00,2022,7,26,KAKINADA,India,19713.9313225254,0.0,1,3
2022-07-27 00:00:00+00:00,2022,7,27,KAKINADA,India,1902.46953767246,40589.38419800313,4,3
2022-07-28 00:00:00+00:00,2022,7,28,KAKINADA,India,0.0,25573.1437079354,2,3
2022-07-29 00:00:00+00:00,2022,7,29,KAKINADA,India,0.0,0.0,0,3
2022-07-30 00:00:00+00:00,2022,7,30,KAKINADA,India,42054.12648883875,19609.0050763517,2,3
2022-07-31 00:00:00+00:00,2022,7,31,KAKINADA,India,42054.12648883875,16231.1445398949,3,3
2022-08-01 00:00:00+00:00,2022,8,1,KAKINADA,India,0.0,447.243960928408,1,3
2022-08-02 00:00:00+00:00,2022,8,2,KAKINADA,India,0.0,32946.4581115245,1,3
2022-08-03 00:00:00+00:00,2022,8,3,KAKINADA,India,14293.4776614297,30904.4062514513,2,3
2022-08-04 00:00:00+00:00,2022,8,4,KAKINADA,India,34806.2119865156,0.0,1,3
2022-08-05 00:00:00+00:00,2022,8,5,KAKINADA,India,42054.12648883875,0.0,3,3
2022-08-06 00:00:00+00:00,2022,8,6,KAKINADA,India,0.0,0.0,0,3
2022-08-07 00:00:00+00:00,2022,8,7,KAKINADA,India,20745.6637082073,13800.342237506,3,3
2022-08-08 00:00:00+00:00,2022,8,8,KAKINADA,India,0.0,0.0,0,3
2022-08-09 00:00:00+00:00,2022,8,9,KAKINADA,India,5880.72636463447,20706.0515703411,2,3
2022-08-10 00:00:00+00:00,2022,8,10,KAKINADA,India,0.0,11844.0679225537,1,3
2022-08-11 00:00:00+00:00,2022,8,11,KAKINADA,India,42054.12648883875,40589.38419800313,5,3
2022-08-12 00:00:00+00:00,2022,8,12,KAKINADA,India,10621.0221307466,19474.3703109003,2,3
2022-08-13 00:00:00+00:00,2022,8,13,KAKINADA,India,0.0,37091.7764079938,2,3
2022-08-14 00:00:00+00:00,2022,8,14,KAKINADA,India,28993.5705158113,0.0,1,3
2022-08-15 00:00:00+00:00,2022,8,15,KAKINADA,India,41354.1356566345,19049.8130343258,2,3
2022-08-16 00:00:00+00:00,2022,8,16,KAKINADA,India,13381.5353753712,0.0,1,3
2022-08-17 00:00:00+00:00,2022,8,17,KAKINADA,India,27943.7586396886,22764.7422083618,3,3
2022-08-18 00:00:00+00:00,2022,8,18,KAKINADA,India,0.0,0.0,0,3
2022-08-19 00:00:00+00:00,2022,8,19,KAKINADA,India,0.0,40589.38419800313,3,3
2022-08-20 00:00:00+00:00,2022,8,20,KAKINADA,India,0.0,32946.4581115245,1,3
2022-08-21 00:00:00+00:00,2022,8,21,KAKINADA,India,42054.12648883875,13800.342237506,2,3
2022-08-22 00:00:00+00:00,2022,8,22,KAKINADA,India,0.0,0.0,0,3
2022-08-23 00:00:00+00:00,2022,8,23,KAKINADA,India,42054.12648883875,33982.2156449547,3,3
2022-08-24 00:00:00+00:00,2022,8,24,KAKINADA,India,0.0,0.0,0,3
2022-08-25 00:00:00+00:00,2022,8,25,KAKINADA,India,31635.3997327138,40589.38419800313,4,3
2022-08-26 00:00:00+00:00,2022,8,26,KAKINADA,India,8316.36955844644,0.0,1,3
2022-08-27 00:00:00+00:00,2022,8,27,KAKINADA,India,42054.12648883875,19805.701454933,4,3
2022-08-28 00:00:00+00:00,2022,8,28,KAKINADA,India,13976.7508589615,40009.2776857443,3,3
2022-08-29 00:00:00+00:00,2022,8,29,KAKINADA,India,0.0,17274.2445798593,2,3
2022-08-30 00:00:00+00:00,2022,8,30,KAKINADA,India,42054.12648883875,0.0,1,3
2022-08-31 00:00:00+00:00,2022,8,31,KAKINADA,India,0.0,0.0,0,3
2022-09-01 00:00:00+00:00,2022,9,1,KAKINADA,India,6932.83845177091,20418.7104641873,2,3
2022-09-02 00:00:00+00:00,2022,9,2,KAKINADA,India,4108.17007755166,15313.1748900053,2,3
2022-09-03 00:00:00+00:00,2022,9,3,KAKINADA,India,0.0,19805.701454933,1,3
2022-09-04 00:00:00+00:00,2022,9,4,KAKINADA,India,0.0,8862.19574131904,1,3
2022-09-05 00:00:00+00:00,2022,9,5,KAKINADA,India,40982.447654309,33707.5653689008,4,3
2022-09-06 00:00:00+00:00,2022,9,6,KAKINADA,India,26786.060002762,22392.1649309418,2,3
2022-09-07 00:00:00+00:00,2022,9,7,KAKINADA,India,9964.61658608467,27767.8069515852,2,3
2022-09-08 00:00:00+00:00,2022,9,8,KAKINADA,India,7434.30012315605,10626.8818194572,1,3
2022-09-09 00:00:00+00:00,2022,9,9,KAKINADA,India,0.0,0.0,0,3
2022-09-10 00:00:00+00:00,2022,9,10,KAKINADA,India,0.0,0.0,1,3
2022-09-11 00:00:00+00:00,2022,9,11,KAKINADA,India,33241.1898836484,40589.38419800313,3,3
2022-09-12 00:00:00+00:00,2022,9,12,KAKINADA,India,42054.12648883875,0.0,1,3
2022-09-13 00:00:00+00:00,2022,9,13,KAKINADA,India,0.0,0.0,0,3
2022-09-14 00:00:00+00:00,2022,9,14,KAKINADA,India,0.0,0.0,0,3
2022-09-15 00:00:00+00:00,2022,9,15,KAKINADA,India,0.0,28993.1370104923,2,3
2022-09-16 00:00:00+00:00,2022,9,16,KAKINADA,India,0.0,1050.18928611041,1,3
2022-09-17 00:00:00+00:00,2022,9,17,KAKINADA,India,27840.7079813508,0.0,1,3
2022-09-18 00:00:00+00:00,2022,9,18,KAKINADA,India,8454.53944587857,0.0,1,3
2022-09-19 00:00:00+00:00,2022,9,19,KAKINADA,India,0.0,26899.6578624477,1,3
2022-09-20 00:00:00+00:00,2022,9,20,KAKINADA,India,0.0,6298.41104438411,1,3
2022-09-21 00:00:00+00:00,2022,9,21,KAKINADA,India,0.0,40589.38419800313,1,3
2022-09-22 00:00:00+00:00,2022,9,22,KAKINADA,India,23272.1163168368,20165.5988769092,3,3
2022-09-23 00:00:00+00:00,2022,9,23,KAKINADA,India,0.0,0.0,0,3
2022-09-24 00:00:00+00:00,2022,9,24,KAKINADA,India,0.0,40589.38419800313,4,3
2022-09-25 00:00:00+00:00,2022,9,25,KAKINADA,India,18942.9144191485,14950.5733392893,2,3
2022-09-26 00:00:00+00:00,2022,9,26,KAKINADA,India,42054.12648883875,0.0,2,3
2022-09-27 00:00:00+00:00,2022,9,27,KAKINADA,India,0.0,37270.8241655851,2,3
2022-09-28 00:00:00+00:00,2022,9,28,KAKINADA,India,35998.9369097747,0.0,1,3
2022-09-29 00:00:00+00:00,2022,9,29,KAKINADA,India,0.0,15352.4815487688,1,3
2022-09-30 00:00:00+00:00,2022,9,30,KAKINADA,India,0.0,0.0,0,3
2022-10-01 00:00:00+00:00,2022,10,1,KAKINADA,India,30226.4319675269,31685.0762033779,2,3
2022-10-02 00:00:00+00:00,2022,10,2,KAKINADA,India,28570.5924729769,0.0,2,3
2022-10-03 00:00:00+00:00,2022,10,3,KAKINADA,India,0.0,0.0,0,3
2022-10-04 00:00:00+00:00,2022,10,4,KAKINADA,India,38176.9544900055,31685.0762033779,3,3
2022-10-05 00:00:00+00:00,2022,10,5,KAKINADA,India,0.0,13098.975472566,3,3
2022-10-06 00:00:00+00:00,2022,10,6,KAKINADA,India,26672.9389132161,0.0,1,3
2022-10-07 00:00:00+00:00,2022,10,7,KAKINADA,India,0.0,0.0,0,3
2022-10-08 00:00:00+00:00,2022,10,8,KAKINADA,India,13867.853345252,40589.38419800313,5,3
2022-10-09 00:00:00+00:00,2022,10,9,KAKINADA,India,22584.9220295673,0.0,1,3
2022-10-10 00:00:00+00:00,2022,10,10,KAKINADA,India,0.0,14950.5733392893,1,3
2022-10-11 00:00:00+00:00,2022,10,11,KAKINADA,India,30562.9563439101,20154.5002487115,2,3
2022-10-12 00:00:00+00:00,2022,10,12,KAKINADA,India,15680.4439843321,0.0,2,3
2022-10-13 00:00:00+00:00,2022,10,13,KAKINADA,India,28589.4233081774,40589.38419800313,4,3
2022-10-14 00:00:00+00:00,2022,10,14,KAKINADA,India,0.0,13295.52462421,1,3
2022-10-15 00:00:00+00:00,2022,10,15,KAKINADA,India,0.0,31685.0762033779,1,3
2022-10-16 00:00:00+00:00,2022,10,16,KAKINADA,India,0.0,0.0,0,3
2022-10-17 00:00:00+00:00,2022,10,17,KAKINADA,India,0.0,10644.3277832181,3,3
2022-10-18 00:00:00+00:00,2022,10,18,KAKINADA,India,28566.9141738775,0.0,2,3
2022-10-19 00:00:00+00:00,2022,10,19,KAKINADA,India,42054.12648883875,8671.95953882374,2,3
2022-10-20 00:00:00+00:00,2022,10,20,KAKINADA,India,0.0,31685.0762033779,1,3
2022-10-21 00:00:00+00:00,2022,10,21,KAKINADA,India,0.0,13861.5592330637,1,3
2022-10-22 00:00:00+00:00,2022,10,22,KAKINADA,India,42054.12648883875,12662.374141814,4,3
2022-10-23 00:00:00+00:00,2022,10,23,KAKINADA,India,14350.8658817081,24551.158460786,3,3
2022-10-24 00:00:00+00:00,2022,10,24,KAKINADA,India,28859.9918750132,31685.0762033779,2,3
2022-10-25 00:00:00+00:00,2022,10,25,KAKINADA,India,35290.9754417327,0.0,1,3
2022-10-26 00:00:00+00:00,2022,10,26,KAKINADA,India,0.0,0.0,0,3
2022-10-27 00:00:00+00:00,2022,10,27,KAKINADA,India,0.0,10838.9171503723,1,3
2022-10-28 00:00:00+00:00,2022,10,28,KAKINADA,India,42054.12648883875,0.0,2,3
2022-10-29 00:00:00+00:00,2022,10,29,KAKINADA,India,29186.2796283661,545.309926634534,3,3
2022-10-30 00:00:00+00:00,2022,10,30,KAKINADA,India,42054.12648883875,8568.32614696648,3,3
2022-10-31 00:00:00+00:00,2022,10,31,KAKINADA,India,0.0,0.0,0,3
2022-11-01 00:00:00+00:00,2022,11,1,KAKINADA,India,16872.80427514,37320.1471191557,3,3
2022-11-02 00:00:00+00:00,2022,11,2,KAKINADA,India,41942.2526244609,0.0,1,3
2022-11-03 00:00:00+00:00,2022,11,3,KAKINADA,India,18531.169062635,17955.0267301509,4,3
2022-11-04 00:00:00+00:00,2022,11,4,KAKINADA,India,35715.4068222957,0.0,1,3
2022-11-05 00:00:00+00:00,2022,11,5,KAKINADA,India,0.0,8568.32614696648,1,3
2022-11-06 00:00:00+00:00,2022,11,6,KAKINADA,India,15506.0776492995,14159.6489367079,2,3
2022-11-07 00:00:00+00:00,2022,11,7,KAKINADA,India,13353.4937332862,34640.8071614293,3,3
2022-11-08 00:00:00+00:00,2022,11,8,KAKINADA,India,32337.0401339553,18645.1869244124,2,3
2022-11-09 00:00:00+00:00,2022,11,9,KAKINADA,India,0.0,0.0,0,3
2022-11-10 00:00:00+00:00,2022,11,10,KAKINADA,India,37203.9250172627,0.0,1,3
2022-11-11 00:00:00+00:00,2022,11,11,KAKINADA,India,0.0,5560.0359223946,1,3
2022-11-12 00:00:00+00:00,2022,11,12,KAKINADA,India,0.0,14156.5473251811,1,3
2022-11-13 00:00:00+00:00,2022,11,13,KAKINADA,India,9040.98682627764,0.0,2,3
2022-11-14 00:00:00+00:00,2022,11,14,KAKINADA,India,26174.2086630208,0.0,2,3
2022-11-15 00:00:00+00:00,2022,11,15,KAKINADA,India,14571.5089959925,0.0,1,3
2022-11-16 00:00:00+00:00,2022,11,16,KAKINADA,India,26158.9526152479,17701.5220623837,2,3
2022-11-17 00:00:00+00:00,2022,11,17,KAKINADA,India,0.0,0.0,0,3
2022-11-18 00:00:00+00:00,2022,11,18,KAKINADA,India,40054.744516682,0.0,1,3
2022-11-19 00:00:00+00:00,2022,11,19,KAKINADA,India,42054.12648883875,0.0,2,3
2022-11-20 00:00:00+00:00,2022,11,20,KAKINADA,India,17024.0541949153,18525.7423860331,2,3
2022-11-21 00:00:00+00:00,2022,11,21,KAKINADA,India,9239.45376366461,26077.5656712352,3,3
2022-11-22 00:00:00+00:00,2022,11,22,KAKINADA,India,0.0,0.0,0,3
2022-11-23 00:00:00+00:00,2022,11,23,KAKINADA,India,0.0,0.0,0,3
2022-11-24 00:00:00+00:00,2022,11,24,KAKINADA,India,0.0,0.0,0,3
2022-11-25 00:00:00+00:00,2022,11,25,KAKINADA,India,30646.0793189461,34064.8944235134,5,3
2022-11-26 00:00:00+00:00,2022,11,26,KAKINADA,India,0.0,0.0,0,3
2022-11-27 00:00:00+00:00,2022,11,27,KAKINADA,India,18340.3772604927,16857.8632240483,3,3
2022-11-28 00:00:00+00:00,2022,11,28,KAKINADA,India,0.0,0.0,0,3
2022-11-29 00:00:00+00:00,2022,11,29,KAKINADA,India,0.0,17935.4950877264,1,3
2022-11-30 00:00:00+00:00,2022,11,30,KAKINADA,India,10603.5474014938,1618.18251535613,2,3
2022-12-01 00:00:00+00:00,2022,12,1,KAKINADA,India,4340.37122416078,30914.0747149119,3,3
2022-12-02 00:00:00+00:00,2022,12,2,KAKINADA,India,0.0,37226.8687424626,3,3
2022-12-03 00:00:00+00:00,2022,12,3,KAKINADA,India,0.0,16857.8632240483,1,3
2022-12-04 00:00:00+00:00,2022,12,4,KAKINADA,India,1434.85308465105,21135.6247042537,2,3
2022-12-05 00:00:00+00:00,2022,12,5,KAKINADA,India,30850.9278522263,5468.86101327766,3,3
2022-12-06 00:00:00+00:00,2022,12,6,KAKINADA,India,0.0,8874.31265075288,1,3
2022-12-07 00:00:00+00:00,2022,12,7,KAKINADA,India,1452.93305876863,16857.8632240483,2,3
2022-12-08 00:00:00+00:00,2022,12,8,KAKINADA,India,42054.12648883875,24081.8216367826,3,3
2022-12-09 00:00:00+00:00,2022,12,9,KAKINADA,India,0.0,8874.31265075288,1,3
2022-12-10 00:00:00+00:00,2022,12,10,KAKINADA,India,0.0,17812.6238844123,1,3
2022-12-11 00:00:00+00:00,2022,12,11,KAKINADA,India,42054.12648883875,0.0,3,3
2022-12-12 00:00:00+00:00,2022,12,12,KAKINADA,India,0.0,8874.31265075288,1,3
2022-12-13 00:00:00+00:00,2022,12,13,KAKINADA,India,0.0,0.0,1,3
2022-12-14 00:00:00+00:00,2022,12,14,KAKINADA,India,28968.1446898081,0.0,1,3
2022-12-15 00:00:00+00:00,2022,12,15,KAKINADA,India,32414.1213726704,0.0,1,3
2022-12-16 00:00:00+00:00,2022,12,16,KAKINADA,India,35084.8337099527,0.0,2,3
2022-12-17 00:00:00+00:00,2022,12,17,KAKINADA,India,0.0,0.0,0,3
2022-12-18 00:00:00+00:00,2022,12,18,KAKINADA,India,410.99236641222,8874.31265075288,2,3
2022-12-19 00:00:00+00:00,2022,12,19,KAKINADA,India,26235.3157203813,40589.38419800313,4,3
2022-12-20 00:00:00+00:00,2022,12,20,KAKINADA,India,8985.81053272685,40589.38419800313,4,3
2022-12-21 00:00:00+00:00,2022,12,21,KAKINADA,India,32537.2000084032,14369.0263927024,4,3
2022-12-22 00:00:00+00:00,2022,12,22,KAKINADA,India,13012.3008873812,0.0,1,3
2022-12-23 00:00:00+00:00,2022,12,23,KAKINADA,India,0.0,14514.3624274891,1,3
2022-12-24 00:00:00+00:00,2022,12,24,KAKINADA,India,25717.1279689459,0.0,2,3
2022-12-25 00:00:00+00:00,2022,12,25,KAKINADA,India,38721.5415586917,0.0,1,3
2022-12-26 00:00:00+00:00,2022,12,26,KAKINADA,India,0.0,0.0,0,3
2022-12-27 00:00:00+00:00,2022,12,27,KAKINADA,India,6334.90137711819,0.0,1,3
2022-12-28 00:00:00+00:00,2022,12,28,KAKINADA,India,25284.3449182997,0.0,1,3
2022-12-29 00:00:00+00:00,2022,12,29,KAKINADA,India,0.0,0.0,1,3
2022-12-30 00:00:00+00:00,2022,12,30,KAKINADA,India,0.0,0.0,0,3
2022-12-31 00:00:00+00:00,2022,12,31,KAKINADA,India,17947.1694611951,14578.403848697,2,3
2023-01-01 00:00:00+00:00,2023,1,1,KAKINADA,India,0.0,0.0,0,3
2023-01-02 00:00:00+00:00,2023,1,2,KAKINADA,India,0.0,0.0,0,3
2023-01-03 00:00:00+00:00,2023,1,3,KAKINADA,India,0.0,10937.7220265553,1,3
2023-01-04 00:00:00+00:00,2023,1,4,KAKINADA,India,22884.0668794697,31773.574264649,2,3
2023-01-05 00:00:00+00:00,2023,1,5,KAKINADA,India,0.0,0.0,0,3
2023-01-06 00:00:00+00:00,2023,1,6,KAKINADA,India,32870.6935325011,0.0,1,3
2023-01-07 00:00:00+00:00,2023,1,7,KAKINADA,India,42054.12648883875,0.0,2,3
2023-01-08 00:00:00+00:00,2023,1,8,KAKINADA,India,0.0,30093.0994540288,1,3
2023-01-09 00:00:00+00:00,2023,1,9,KAKINADA,India,0.0,19477.0941704778,1,3
2023-01-10 00:00:00+00:00,2023,1,10,KAKINADA,India,0.0,0.0,0,3
2023-01-11 00:00:00+00:00,2023,1,11,KAKINADA,India,12138.1691386786,11540.0149528689,2,3
2023-01-12 00:00:00+00:00,2023,1,12,KAKINADA,India,0.0,0.0,0,3
2023-01-13 00:00:00+00:00,2023,1,13,KAKINADA,India,12901.8608430522,0.0,1,3
2023-01-14 00:00:00+00:00,2023,1,14,KAKINADA,India,138.713406870934,23948.6820887163,2,3
2023-01-15 00:00:00+00:00,2023,1,15,KAKINADA,India,31752.8098218714,0.0,1,3
2023-01-16 00:00:00+00:00,2023,1,16,KAKINADA,India,0.0,22583.4262862652,1,3
2023-01-17 00:00:00+00:00,2023,1,17,KAKINADA,India,12181.7908305009,40589.38419800313,3,3
2023-01-18 00:00:00+00:00,2023,1,18,KAKINADA,India,42054.12648883875,17406.4643302761,3,3
2023-01-19 00:00:00+00:00,2023,1,19,KAKINADA,India,0.0,0.0,0,3
2023-01-20 00:00:00+00:00,2023,1,20,KAKINADA,India,17245.0592726288,23948.6820887163,2,3
2023-01-21 00:00:00+00:00,2023,1,21,KAKINADA,India,23745.4918462481,8570.46612475769,2,3
2023-01-22 00:00:00+00:00,2023,1,22,KAKINADA,India,38504.9471123953,40589.38419800313,3,3
2023-01-23 00:00:00+00:00,2023,1,23,KAKINADA,India,0.0,30527.9695001099,2,3
2023-01-24 00:00:00+00:00,2023,1,24,KAKINADA,India,0.0,0.0,0,3
2023-01-25 00:00:00+00:00,2023,1,25,KAKINADA,India,0.0,0.0,0,3
2023-01-26 00:00:00+00:00,2023,1,26,KAKINADA,India,0.0,23948.6820887163,1,3
2023-01-27 00:00:00+00:00,2023,1,27,KAKINADA,India,27533.8268451497,20624.0524779836,3,3
2023-01-28 00:00:00+00:00,2023,1,28,KAKINADA,India,0.0,0.0,0,3
2023-01-29 00:00:00+00:00,2023,1,29,KAKINADA,India,0.0,29977.1964924504,2,3
2023-01-30 00:00:00+00:00,2023,1,30,KAKINADA,India,42054.12648883875,23948.6820887163,3,3
2023-01-31 00:00:00+00:00,2023,1,31,KAKINADA,India,0.0,0.0,0,3
2023-02-01 00:00:00+00:00,2023,2,1,KAKINADA,India,0.0,0.0,0,3
2023-02-02 00:00:00+00:00,2023,2,2,KAKINADA,India,0.0,33471.365902018,2,3
2023-02-03 00:00:00+00:00,2023,2,3,KAKINADA,India,10392.5715679833,10610.9995259928,3,3
2023-02-04 00:00:00+00:00,2023,2,4,KAKINADA,India,0.0,0.0,0,3
2023-02-05 00:00:00+00:00,2023,2,5,KAKINADA,India,27367.4531231889,0.0,1,3
2023-02-06 00:00:00+00:00,2023,2,6,KAKINADA,India,6960.12308835811,0.0,1,3
2023-02-07 00:00:00+00:00,2023,2,7,KAKINADA,India,0.0,0.0,0,3
2023-02-08 00:00:00+00:00,2023,2,8,KAKINADA,India,15440.0167519297,0.0,1,3
2023-02-09 00:00:00+00:00,2023,2,9,KAKINADA,India,0.0,23948.6820887163,1,3
2023-02-10 00:00:00+00:00,2023,2,10,KAKINADA,India,0.0,2200.90585256692,1,3
2023-02-11 00:00:00+00:00,2023,2,11,KAKINADA,India,4084.97292752015,31204.2784201096,2,3
2023-02-12 00:00:00+00:00,2023,2,12,KAKINADA,India,17606.6404907749,0.0,1,3
2023-02-13 00:00:00+00:00,2023,2,13,KAKINADA,India,0.0,455.503857382009,1,3
2023-02-14 00:00:00+00:00,2023,2,14,KAKINADA,India,0.0,0.0,0,3
2023-02-15 00:00:00+00:00,2023,2,15,KAKINADA,India,0.0,21185.8006542396,1,3
2023-02-16 00:00:00+00:00,2023,2,16,KAKINADA,India,0.0,0.0,0,3
2023-02-17 00:00:00+00:00,2023,2,17,KAKINADA,India,0.0,0.0,0,3
2023-02-18 00:00:00+00:00,2023,2,18,KAKINADA,India,4084.97292752015,14975.6715723061,1,3
2023-02-19 00:00:00+00:00,2023,2,19,KAKINADA,India,0.0,0.0,0,3
2023-02-20 00:00:00+00:00,2023,2,20,KAKINADA,India,0.0,964.502269693927,1,3
2023-02-21 00:00:00+00:00,2023,2,21,KAKINADA,India,0.0,3764.8228291257,1,3
2023-02-22 00:00:00+00:00,2023,2,22,KAKINADA,India,0.0,13747.6123648849,1,3
2023-02-23 00:00:00+00:00,2023,2,23,KAKINADA,India,0.0,0.0,0,3
2023-02-24 00:00:00+00:00,2023,2,24,KAKINADA,India,0.0,0.0,1,3
2023-02-25 00:00:00+00:00,2023,2,25,KAKINADA,India,0.0,20205.6215001714,2,3
2023-02-26 00:00:00+00:00,2023,2,26,KAKINADA,India,0.0,0.0,0,3
2023-02-27 00:00:00+00:00,2023,2,27,KAKINADA,India,0.0,29063.3407071431,1,3
2023-02-28 00:00:00+00:00,2023,2,28,KAKINADA,India,42054.12648883875,0.0,4,3
2023-03-01 00:00:00+00:00,2023,3,1,KAKINADA,India,358.406748087869,0.0,1,3
2023-03-02 00:00:00+00:00,2023,3,2,KAKINADA,India,0.0,688.772570797373,1,3
2023-03-03 00:00:00+00:00,2023,3,3,KAKINADA,India,0.0,0.0,0,3
2023-03-04 00:00:00+00:00,2023,3,4,KAKINADA,India,42054.12648883875,0.0,1,3
2023-03-05 00:00:00+00:00,2023,3,5,KAKINADA,India,0.0,0.0,0,3
2023-03-06 00:00:00+00:00,2023,3,6,KAKINADA,India,17579.4715383288,0.0,1,3
2023-03-07 00:00:00+00:00,2023,3,7,KAKINADA,India,19600.5047231554,37233.6686389058,3,3
2023-03-08 00:00:00+00:00,2023,3,8,KAKINADA,India,14927.2706506151,18413.9645485071,2,3
2023-03-09 00:00:00+00:00,2023,3,9,KAKINADA,India,0.0,0.0,0,3
2023-03-10 00:00:00+00:00,2023,3,10,KAKINADA,India,35594.2967723367,16584.176811222,2,3
2023-03-11 00:00:00+00:00,2023,3,11,KAKINADA,India,29530.6359192348,0.0,1,3
2023-03-12 00:00:00+00:00,2023,3,12,KAKINADA,India,0.0,0.0,0,3
2023-03-13 00:00:00+00:00,2023,3,13,KAKINADA,India,0.0,0.0,0,3
2023-03-14 00:00:00+00:00,2023,3,14,KAKINADA,India,0.0,29063.3407071431,1,3
2023-03-15 00:00:00+00:00,2023,3,15,KAKINADA,India,0.0,19392.9565864972,1,3
2023-03-16 00:00:00+00:00,2023,3,16,KAKINADA,India,0.0,0.0,0,3
2023-03-17 00:00:00+00:00,2023,3,17,KAKINADA,India,28347.8862616042,5903.79484763002,2,3
2023-03-18 00:00:00+00:00,2023,3,18,KAKINADA,India,18948.1619980297,18948.0261439822,2,3
2023-03-19 00:00:00+00:00,2023,3,19,KAKINADA,India,0.0,0.0,0,3
2023-03-20 00:00:00+00:00,2023,3,20,KAKINADA,India,0.0,0.0,0,3
2023-03-21 00:00:00+00:00,2023,3,21,KAKINADA,India,0.0,0.0,0,3
2023-03-22 00:00:00+00:00,2023,3,22,KAKINADA,India,0.0,30935.2530024283,2,3
2023-03-23 00:00:00+00:00,2023,3,23,KAKINADA,India,26211.8171190927,0.0,2,3
2023-03-24 00:00:00+00:00,2023,3,24,KAKINADA,India,0.0,0.0,0,3
2023-03-25 00:00:00+00:00,2023,3,25,KAKINADA,India,0.0,0.0,0,3
